,Client Numbers,Client Names
1702,8282626314,IHHS Interprofessional Clinic
1703,8282626639,IHHS Interprofessional Clinic
1704,8282628658,IHHS Interprofessional Clinic
1705,8282688658,IHHS Interprofessional Clinic
1706,7323597232,ILEANA  ANTONIADIS M.D.
1707,3407785305,Imaging Center PC
1708,3407786311,Imaging Center PC
1709,8474260600,Immediate Care Plus
1710,8163731111,Independence Pediatrics
1711,8165252112,Independence Pediatrics
1712,5742342191,Indiana Pain & Spine Clinic
1713,5745229505,Indiana Pain & Spine Clinic
1714,9517882770,"Indrani Gill, M.D."
1715,9517883000,"Indrani Gill, M.D."
1716,2813518100,INFECTIOUS DISEASE CONSULTANT
1717,2123939400,Innovative Healthcare Physicians
1718,7186307000,Innovative Healthcare Physicians
1719,2014440020,"Innovative Spine Care, LLC"
1720,7244790442,Innovative Wellness Solutions L.L.C.
1721,6304863664,INR Medical Services LLC
1722,4075728900,"Institute for Advanced Cardiovascular Care, LLC"
1723,4075728000,"Institute for Advanced Cardiovascular Care, LLC"
1724,4078462266,"Institute for Advanced Cardiovascular Care, LLC"
1725,4078464343,"Institute for Advanced Cardiovascular Care, LLC"
1726,4073035600,"Institute for Advanced Cardiovascular Care, LLC"
1727,4073034000,"Institute for Advanced Cardiovascular Care, LLC"
1728,8634387465,"Institute for Advanced Cardiovascular Care, LLC"
1729,3212744524,"Institute for Advanced Cardiovascular Care, LLC"
1730,4048922135,"Institute for Advanced Cardiovascular Care, LLC"
1731,3019625800,Institute for Asthma and Allergy
1732,3019869262,Institute for Asthma and Allergy
1733,9544423400,"Institute of Health Services, Inc."
1734,9702219451,Integrated Medical Consultants 
1735,5162555010,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1736,5162566000,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1737,5166323000,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1738,7188697000,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1739,6316541100,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1740,5168971000,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1741,5167052525,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1742,5168870890,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1743,5165796000,"INTEGRATED MEDICAL&SURGICAL ASSOCIATES OF NY, PC"
1744,4078708220,"Internal Medicine & Cardiology Associates, P"
1745,4078462266,"Internal Medicine & Cardiology Associates, P"
1746,4072961000,"Internal Medicine & Cardiology Associates, P"
1747,4073034000,"Internal Medicine & Cardiology Associates, P"
1748,4073518500,"Internal Medicine & Cardiology Associates, P"
1749,9319675646,INTERNAL MEDICINE SPECALISTS OF MIDDLE TENNESSEE
1750,8709320399,Interventional Pain Management Center
1751,8702150427,Interventional Pain Management Center
1752,8709358500,Interventional Pain Management Center
1753,8633576030,IQBAL AHMED MD PA
1754,7048785300,Iredell County Health Department
1755,7046645281,Iredell County Health Department
1756,7048710990,Iredell County Health Department
1757,7046582700,Iredell County Health Department
1758,7046582580,Iredell County Health Department
1759,7048785323,Iredell County Health Department
1760,7048785440,Iredell County Health Department
1761,8328792942,Irfan Jawed MD PLLC
1762,7133591000,Irfan Jawed MD PLLC
1763,7139487000,Irfan Jawed MD PLLC
1764,2813323322,Irfan Jawed MD PLLC
1765,8322249500,Irfan Jawed MD PLLC
1766,7137903333,Irfan Jawed MD PLLC
1767,7137707000,Irfan Jawed MD PLLC
1768,2814885224,Irfan Jawed MD PLLC
1769,3469073000,Irfan Jawed MD PLLC
1770,2123433040,Iris Orbuch MD PC
1771,3108500051,Iris Orbuch MD PC
1772,9544501808,ISAAC LEVY MD
1773,9544365000,ISAAC LEVY MD
1774,9545385000,ISAAC LEVY MD
1775,9549629650,ISAAC LEVY MD
1776,9549872000,ISAAC LEVY MD
1777,5162555010,Islandwide Surgical PC
1778,5167052525,Islandwide Surgical PC
1779,5166323000,Islandwide Surgical PC
1780,5165796000,Islandwide Surgical PC
1781,6316541100,Islandwide Surgical PC
1782,5162566000,Islandwide Surgical PC
1783,5168971000,Islandwide Surgical PC
1784,5136323000,Islandwide Surgical PC
1785,7188697000,Islandwide Surgical PC
1786,5168870890,Islandwide Surgical PC
1787,6463573155,Islandwide Surgical PC
1788,3477321357,Istvan Je Boksay MD
1789,6463702000,Istvan Je Boksay MD
1790,6463702050,Istvan Je Boksay MD
1791,7405773527,Jackson Express Care
1792,8149429999,JAMES BRADY
1793,8144566078,JAMES P SCHIERBERL PHD
1794,7187575678,"Jane Hall-Alston, NP in Adult Health"
1795,2126846605,"Jane Hall-Alston, NP in Adult Health"
1796,7188150710,"Jane Hall-Alston, NP in Adult Health"
1797,6463702000,"Jane Hall-Alston, NP in Adult Health"
1798,5162200284,"Jane Hall-Alston, NP in Adult Health"
1799,7189482121,Janet Shen MD PC
1800,6106687454,Janice A. Gault MD
1801,2159283138,Janice A. Gault MD
1802,2159283080,Janice A. Gault MD
1803,4123717326,Janice Kelly Ph.D.
1804,7186045402,Janice Prime Care Medical P.C.
1805,5167087008,Janice Prime Care Medical P.C.
1806,7182403100,Janice Prime Care Medical P.C.
1807,7183636874,Janice Prime Care Medical P.C.
1808,7184006951,Janice Prime Care Medical P.C.
1809,6269864899,JASON S PAEK MD INC DBA GOLDEN SPRINGS MEDICAL CLINIC
1810,8886767567,Jaspreet Somal MD APC
1811,8054972727,Jaspreet Somal MD APC
1812,8139108700,Jawan Ayer MD
1813,5624594000,JB Arthritis and Rheumatology Center
1814,9312700050,"JCL Express Walk-In Clinic, LLC"
1815,6367973737,Jefferson County Health Department
1816,6105846720,"JEFFREY E ORMSBEE, DC"
1817,7248522050,"JEFFREY S. SMITH, DO"
1818,7246273101,"JEFFREY S. SMITH, DO"
1819,8039260039,"Jennifer M Kern, DPM,PA"
1820,8037912000,"Jennifer M Kern, DPM,PA"
1821,2013868800,Jersey Premier Pain
1822,2122476358,Jessica Allan MD PC
1823,8564242049,JILL FELDBAUM
1824,2155351314,JILL FELDBAUM
1825,6094713608,JILL FELDBAUM
1826,2123881062,JKAN Gastroenterology PLLC
1827,4125313934,Joan L Weber  MED  LPC
1828,6783369102,"Jody Amazon, PC DBA Ahava Healthcare"
1829,7706310205,"Jody Amazon, PC DBA Ahava Healthcare"
1830,7704612555,"Jody Amazon, PC DBA Ahava Healthcare"
1831,7709657003,"Jody Amazon, PC DBA Ahava Healthcare"
1832,4047750488,"Jody Amazon, PC DBA Ahava Healthcare"
1833,7706836833,"Jody Amazon, PC DBA Ahava Healthcare"
1834,7708847686,"Jody Amazon, PC DBA Ahava Healthcare"
1835,7707368293,"Jody Amazon, PC DBA Ahava Healthcare"
1836,7067706646,"Jody Amazon, PC DBA Ahava Healthcare"
1837,6789419900,"Jody Amazon, PC DBA Ahava Healthcare"
1838,4702782240,"Jody Amazon, PC DBA Ahava Healthcare"
1839,7709790200,"Jody Amazon, PC DBA Ahava Healthcare"
1840,6789904580,"Jody Amazon, PC DBA Ahava Healthcare"
1841,7707388252,"Jody Amazon, PC DBA Ahava Healthcare"
1842,7702513162,"Jody Amazon, PC DBA Ahava Healthcare"
1843,6789710391,"Jody Amazon, PC DBA Ahava Healthcare"
1844,7703386963,"Jody Amazon, PC DBA Ahava Healthcare"
1845,6789403525,"Jody Amazon, PC DBA Ahava Healthcare"
1846,6785529867,"Jody Amazon, PC DBA Ahava Healthcare"
1847,7702872714,"Jody Amazon, PC DBA Ahava Healthcare"
1848,4702023929,"Jody Amazon, PC DBA Ahava Healthcare"
1849,6164813784,Joe Martino Counseling Network
1850,2126895080,"Joel M. Solomon, M.D., LLC"
1851,6104944422,"JOEL S. GOLDBERG, DO"
1852,9314549768,John Anderson III MD
1853,7172735774,"John Salahub, DPM"
1854,7172281620,"John Salahub, DPM"
1855,7172707500,"John Salahub, DPM"
1856,3044221191,JOHNSON CHIROPRACTIC CLINIC
1857,6607476121,Johnson County Community Health Services
1858,2127526550,"Jonathan P Shapiro MD, PLLC"
1859,2524489111,Jones County Health Department
1860,4176236122,Joplin City Health Department
1861,6467541203,"Joseph B. Jacobs, M.D."
1862,2122637000,"Joseph B. Jacobs, M.D."
1863,2127512100,"Joseph B. Jacobs, M.D."
1864,5702826010,"JOSEPH C. MARZZACCO, DPM"
1865,5702811000,"JOSEPH C. MARZZACCO, DPM"
1866,9734700632,JOSEPH J LICITRA DC
1867,6107893600,Joseph L. Porto DPM
1868,6103287730,Joseph L. Porto DPM
1869,2158606047,Joseph T De Carlo DC CCSP
1870,2153641331,Joseph T De Carlo DC CCSP
1871,7242582400,"JOSEPH T. MICHAEL MD, PC"
1872,7242581000,"JOSEPH T. MICHAEL MD, PC"
1873,4124695000,"JOSEPH T. MICHAEL MD, PC"
1874,4124400142,"JOSEPH T. MICHAEL MD, PC"
1875,7243101111,"JOSEPH T. MICHAEL MD, PC"
1876,7243526200,"JOSEPH T. MICHAEL MD, PC"
1877,7244834183,"JOSEPH T. MICHAEL MD, PC"
1878,4126538200,"JOSEPH T. MICHAEL MD, PC"
1879,7242504500,"JOSEPH T. MICHAEL MD, PC"
1880,7243101280,"JOSEPH T. MICHAEL MD, PC"
1881,4127542600,"JOSEPH T. MICHAEL MD, PC"
1882,7242252444,"JOSEPH T. MICHAEL MD, PC"
1883,7244835818,"JOSEPH T. MICHAEL MD, PC"
1884,7242584070,"JOSEPH T. MICHAEL MD, PC"
1885,7244834859,"JOSEPH T. MICHAEL MD, PC"
1886,7242583225,"JOSEPH T. MICHAEL MD, PC"
1887,7244391610,"JOSEPH T. MICHAEL MD, PC"
1888,7244832386,"JOSEPH T. MICHAEL MD, PC"
1889,7242229905,"JOSEPH T. MICHAEL MD, PC"
1890,4129282126,"JOSEPH T. MICHAEL MD, PC"
1891,8144712877,"JOSEPH T. MICHAEL MD, PC"
1892,4122797800,"JOSEPH T. MICHAEL MD, PC"
1893,4122765937,"JOSEPH T. MICHAEL MD, PC"
1894,7242588940,"JOSEPH T. MICHAEL MD, PC"
1895,2122261211,"Josephine Huang, MD, PLLC"
1896,4027317333,Joshua Medical Centers
1897,4029339582,Joshua Medical Centers
1898,4029339734,Joshua Medical Centers
1899,7185750649,"Joshua Weinstein MD, P.C."
1900,7189948900,"Joshua Weinstein MD, P.C."
1901,2016278300,"Jova Acupuncture, LLC"
1902,5073226900,JRK Medicals
1903,5079312200,JRK Medicals
1904,6517658346,JRK Medicals
1905,7326511300,JRK Medicals
1906,2096696060,"Juan Carlos Canale, MD"
1907,2095803400,"Juan Carlos Canale, MD"
1908,2096689866,"Juan Carlos Canale, MD"
1909,2095722700,"Juan Carlos Canale, MD"
1910,2096674200,"Juan Carlos Canale, MD"
1911,2093380393,"Juan Carlos Canale, MD"
1912,2095763647,"Juan Carlos Canale, MD"
1913,8328672447,K&M mental Health Clinic LLC
1914,2122273670,Kaliyur Venkat
1915,9734326155,Kamran Hamirani 
1916,2017944500,KANER FAMILY CHIRO AND REHAB
1917,8178203502,Karim Meghani MD PA 
1918,8173704730,Karim Meghani MD PA 
1919,8178702336,Karim Meghani MD PA 
1920,8172941152,Karim Meghani MD PA 
1921,8176651971,Karim Meghani MD PA 
1922,8172464953,Karim Meghani MD PA 
1923,8173324812,Karim Meghani MD PA 
1924,8178203400,Karim Meghani MD PA 
1925,8175629700,Karim Meghani MD PA 
1926,8148332228,"Katherine Wardi-Zonna, Ph.D."
1927,4064712749,Kathleen Young
1928,2154890436,Kathrine N Pickett
1929,2126846605,Keith A Siller MD
1930,6464133148,Keith A Siller MD
1931,5165626000,Keith A Siller MD
1932,5163658512,Keith A Siller MD
1933,5164150514,Keith A Siller MD
1934,2708860829,KenTenn Medical
1935,9319061166,KenTenn Medical
1936,2703654505,KenTenn Medical
1937,2708870100,KenTenn Medical
1938,8147632205,Kenton J Bertram DC
1939,8143331277,Kenton J Bertram DC
1940,2158362440,KeystoneCare
1941,6103523384,KHANH CHE MD
1942,3096426705,KIDNEY HEALTH CARE PC
1943,3093460835,KIDNEY HEALTH CARE PC
1944,6185493355,KIDNEY HEALTH CARE PC
1945,6182594111,KIDNEY HEALTH CARE PC
1946,6188423036,KIDNEY HEALTH CARE PC
1947,6183453072,KIDNEY HEALTH CARE PC
1948,6185264521,KIDNEY HEALTH CARE PC
1949,6188934214,KIDNEY HEALTH CARE PC
1950,6182777700,KIDNEY HEALTH CARE PC
1951,2177351538,KIDNEY HEALTH CARE PC
1952,3044368400,Kids Care Clinic
1953,5099801591,Kim Kare Geriatrics PLLC
1954,5095823832,Kim Kare Geriatrics PLLC
1955,5097343311,Kim Kare Geriatrics PLLC
1956,5099435411,Kim Kare Geriatrics PLLC
1957,5094913946,Kim Kare Geriatrics PLLC
1958,5094913945,Kim Kare Geriatrics PLLC
1959,5095919995,Kim Kare Geriatrics PLLC
1960,5093965096,Kim Kare Geriatrics PLLC
1961,5096273032,Kim Kare Geriatrics PLLC
1962,5099464600,Kim Kare Geriatrics PLLC
1963,5099435353,Kim Kare Geriatrics PLLC
1964,5096277745,Kim Kare Geriatrics PLLC
1965,5094925158,Kim Kare Geriatrics PLLC
1966,5094204146,Kim Kare Geriatrics PLLC
1967,5097349773,Kim Kare Geriatrics PLLC
1968,5099432100,Kim Kare Geriatrics PLLC
1969,5094121777,Kim Kare Geriatrics PLLC
1970,5092036182,Kim Kare Geriatrics PLLC
1971,7193467158,Kit Carson County Dept. of Public Health and Environment
1972,5034270588,Kleiman Healthcare Services
1973,5014635700,"Kota Cancer Clinic, PLLC"
1974,5016201400,"Kota Cancer Clinic, PLLC"
1975,5167964433,"Kourosh Ashourzadeh, D.O., P.C."
1976,5166323000,"Kourosh Ashourzadeh, D.O., P.C."
1977,2157446727,Krystal Vision Eye Care Center
1978,4124617962,L A Lenkner Audiology  Speech
1979,5167961313,L.I. Hyperbaric & Wound Care Medical Associates
1980,5164966400,L.I. Hyperbaric & Wound Care Medical Associates
1981,7722789525,La Clinica S.C.
1982,7732979525,La Clinica S.C.
1983,7732789525,La Clinica S.C.
1984,9702475702,La Plata County Public Health CO
1985,7245241362,Labach Chiropractic
1986,7794754077,LabCheck Connect IL
1987,2245323898,LabCheck Connect IL
1988,2242422605,LabCheck Connect IL
1989,8158140634,LabCheck Connect IL
1990,8152364968,LabCheck Connect WI
1991,6602594371,Lafayette County Health Department
1992,4073240405,"Lake Mary Psychiatry and Counseling, LLC"
1993,7028696667,Lakes Dermatology
1994,7756352386,Lander County Community Health
1995,2127345670,Lanny S. Schwartzfarb
1996,4123449940,"LAPIANA CHIROPRACTIC, PC"
1997,4124219274,"Lappen Eye Care - Pittsburgh, Inc"
1998,4128814242,Lappen Eye Care South Hills Inc.
1999,4128547900,Lappen Eye Care South Hills Inc.
2000,7249412309,Lappen Eye Care South Inc.
2001,4128547900,Lappen Eye Care South Inc.
2002,3077455364,Laramie Reproductive Health
2003,7247584711,LARRY L DOLTER DC
2004,7024717779,LAS VEGAS CANCER CENTER
2005,7027318000,LAS VEGAS CANCER CENTER
2006,7075226200,"LaserVue Eye Center, A Medical Corporation"
2007,9259472020,"LaserVue Eye Center, A Medical Corporation"
2008,4153465500,"LaserVue Eye Center, A Medical Corporation"
2009,6509660900,"LaserVue Eye Center, A Medical Corporation"
2010,2126864212,Laszlo Feher D.O.
2011,7244372222,LAUREL RIDGE EYECARE
2012,7244305000,LAUREL RIDGE EYECARE
2013,7189499400,Laurelton Heart Specialist PC
2014,7187396464,Laurelton Heart Specialist PC
2015,5165626000,Laurelton Heart Specialist PC
2016,5162566000,Laurelton Heart Specialist PC
2017,7186702000,Laurelton Heart Specialist PC
2018,7183239700,Laurelton Heart Specialist PC
2019,2123433040,Laurence Orbuch MD PC
2020,2157258111,LAWNDALE MEDICAL ASSOCIATES
2021,2157282000,LAWNDALE MEDICAL ASSOCIATES
2022,2159356760,LAWNDALE MEDICAL ASSOCIATES
2023,2129887900,"Lawrence P. Kempf, M.D."
2024,5203728575,"Leaf and Stone, PLLC"
2025,9197184640,Lee County Health Department
2026,7274627000,"Legacy Health Medical Group, LLC"
2027,7275885200,"Legacy Health Medical Group, LLC"
2028,7275214411,"Legacy Health Medical Group, LLC"
2029,7278231234,"Legacy Health Medical Group, LLC"
2030,7278251100,"Legacy Health Medical Group, LLC"
2031,7278663124,"Legacy Health Medical Group, LLC"
2032,7277976480,"Legacy Health Medical Group, LLC"
2033,7273271988,"Legacy Health Medical Group, LLC"
2034,7275598411,"Legacy Health Medical Group, LLC"
2035,7273234711,"Legacy Health Medical Group, LLC"
2036,7273959619,"Legacy Health Medical Group, LLC"
2037,7272093600,"Legacy Health Medical Group, LLC"
2038,7275855491,"Legacy Health Medical Group, LLC"
2039,8134540513,"Legacy Health Medical Group, LLC"
2040,7273444608,"Legacy Health Medical Group, LLC"
2041,7275391200,"Legacy Health Medical Group, LLC"
2042,7275464661,"Legacy Health Medical Group, LLC"
2043,7274437639,"Legacy Health Medical Group, LLC"
2044,7275307100,"Legacy Health Medical Group, LLC"
2045,8139729700,"Legacy Health Medical Group, LLC"
2046,7273476151,"Legacy Health Medical Group, LLC"
2047,7275473315,"Legacy Health Medical Group, LLC"
2048,7275417515,"Legacy Health Medical Group, LLC"
2049,7277344696,"Legacy Health Medical Group, LLC"
2050,7275860108,"Legacy Health Medical Group, LLC"
2051,7273448525,"Legacy Health Medical Group, LLC"
2052,7275485566,"Legacy Health Medical Group, LLC"
2053,7277246800,"Legacy Health Medical Group, LLC"
2054,7274460581,"Legacy Health Medical Group, LLC"
2055,7275930403,"Legacy Health Medical Group, LLC"
2056,7275819111,"Legacy Health Medical Group, LLC"
2057,7275441444,"Legacy Health Medical Group, LLC"
2058,8137510557,"Legacy Health Medical Group, LLC"
2059,7275819427,"Legacy Health Medical Group, LLC"
2060,7276370694,"Legacy Health Medical Group, LLC"
2061,7277866697,"Legacy Health Medical Group, LLC"
2062,7273978166,"Legacy Health Medical Group, LLC"
2063,7275859377,"Legacy Health Medical Group, LLC"
2064,8139728775,"Legacy Health Medical Group, LLC"
2065,7276192254,"Legacy Health Medical Group, LLC"
2066,7275864211,"Legacy Health Medical Group, LLC"
2067,7273307898,"Legacy Health Medical Group, LLC"
2068,7277549797,"Legacy Health Medical Group, LLC"
2069,7277345337,"Legacy Health Medical Group, LLC"
2070,8139082333,"Legacy Health Medical Group, LLC"
2071,7275277231,"Legacy Health Medical Group, LLC"
2072,8139712383,"Legacy Health Medical Group, LLC"
2073,7274454700,"Legacy Health Medical Group, LLC"
2074,7278283500,"Legacy Health Medical Group, LLC"
2075,7273977272,"Legacy Health Medical Group, LLC"
2076,7275359833,"Legacy Health Medical Group, LLC"
2077,7273919986,"Legacy Health Medical Group, LLC"
2078,7275464053,"Legacy Health Medical Group, LLC"
2079,7276107442,"Legacy Health Medical Group, LLC"
2080,7273147441,"Legacy Health Medical Group, LLC"
2081,7275681000,"Legacy Health Medical Group, LLC"
2082,7274893305,"Legacy Health Medical Group, LLC"
2083,7322191900,"LESLEY CASTELLINI, LLC"
2084,9089627689,LESLIE K. MARCKS PT
2085,5164422044,Leslie Sean Ramsammy MD PC
2086,7182916161,"Lewis W Marshall Jr M.D, P.C"
2087,5135630044,"Liberty Sharonville Pediatrics, Inc."
2088,5132983000,"Liberty Sharonville Pediatrics, Inc."
2089,8188236717,Life Medical Practitioners
2090,8054972727,Life Medical Practitioners
2091,8009191761,LifeCare Imaging INC
2092,2392938676,Lifestyle Healing Institute
2093,2393312532,Lifestyle Healing Institute
2094,8584582993,"LightBridge Medical Associates, Inc."
2095,8584582992,"LightBridge Medical Associates, Inc."
2096,6197496039,"LightBridge Medical Associates, Inc."
2097,6912658416,"LightBridge Medical Associates, Inc."
2098,7606039999,"LightBridge Medical Associates, Inc."
2099,7608844900,"LightBridge Medical Associates, Inc."
2100,6196591577,"LightBridge Medical Associates, Inc."
2101,6197221985,"LightBridge Medical Associates, Inc."
2102,6194455291,"LightBridge Medical Associates, Inc."
2103,6192873270,"LightBridge Medical Associates, Inc."
2104,8589359103,"LightBridge Medical Associates, Inc."
2105,6192582013,"LightBridge Medical Associates, Inc."
2106,6194602330,"LightBridge Medical Associates, Inc."
